47433, 16366
57497, 17209
57511, 16615
24400, 15600
47581, 9120
46570, 4077
29634, 16336
47741, 11750
26381, 9663
25594, 14011
860, 5143
34607, 15815
28946, 4005
41137, 13118
2023, 2632
31766, 17173
22235, 19493
43398, 16234
22588, 9819
32906, 13045
2646, 10369
47141, 5354
47847, 15629
5644, 6009
24962, 10638
16258, 5287
48456, 4828
2405, 14157
27549, 11146
59498, 7724
59471, 17310
32429, 6044
2926, 11277
35941, 553
16384, 13263
45911, 10694
14193, 4137
23717, 2
9389, 17423
46805, 9194
16543, 17452
21820, 3364
24525, 11672
4379, 7049
47920, 1299
15736, 10561
4204, 15903
6590, 3159
40788, 3095
46589, 14403
12654, 10427
29502, 12963
7956, 10367
34337, 3269
35999, 1398
50525, 5476
54266, 1114
55503, 8708
51337, 4612
57619, 17508
50168, 18727
47319, 9682
43313, 15036
19712, 18391
5279, 7431
39002, 406
26519, 8698
55841, 13987
12680, 6646
27571, 1977
33004, 2138
21518, 8905
46841, 15309
27217, 13089
34087, 18362
20251, 1933
22089, 2539
36325, 18532
12539, 6476
39818, 15292
58913, 1476
10021, 10113
24536, 7925
31533, 5462
25228, 39
39575, 914
18471, 9444
16719, 13594
21859, 6885
29570, 14036
12443, 11747
35290, 8118
35825, 14570
18840, 17199
11375, 1318
16363, 9696
45665, 7990
24661, 7035
57846, 16117
59231, 8688
15077, 15925
43700, 13409
50386, 5103
38639, 500
20932, 12441
41160, 17171
37289, 359
41327, 14820
39055, 17273
24826, 9038
27839, 17027
59374, 9972
35029, 4788
18335, 13135
52303, 4700
23654, 3191
30102, 2699
43106, 2354
16019, 14687
56447, 7941
27204, 13538
39082, 11133
3307, 19692
3377, 3585
10096, 2205
32474, 12831
34627, 5848
28517, 13876
45937, 3277
53856, 7274
19865, 420
11967, 13573
45577, 9960
58348, 12746
50346, 4269
32552, 10172
26778, 17524
50176, 605
13938, 9872
48032, 17069
16393, 1163
56547, 8057
23591, 10902
34654, 6185
50080, 8814
30745, 7509
16450, 15611
34805, 15893
15888, 16300
30265, 6256
12644, 734
37726, 14649
38102, 7366
39773, 8818
42050, 1361
11704, 19573
21383, 18755
21042, 1740
12096, 3469
48917, 15085
6623, 16183
14100, 10592
40164, 4309
22331, 3467
44931, 9097
5145, 5664
47421, 14067
19176, 10969
56004, 4988
59215, 19807
57090, 62
49974, 8770
18963, 18176
33127, 9226
13787, 15854
23969, 4541
43717, 432
24332, 221
33101, 19400
29634, 17711
27618, 16301
13289, 9762
38825, 6146
9996, 7841
53757, 2899
43458, 4519
49135, 6719
3738, 6416
56049, 17862
38952, 3238
59943, 11049
15519, 13760
55062, 805
15306, 9253
4400, 2415
29121, 19605
14132, 2946
46652, 12937
8724, 10178
476, 16260
25167, 7395
23333, 16836
29160, 17785
37537, 7899
46080, 1334
31111, 19175
8014, 19529
31067, 7995
26078, 6747
51607, 12460
35547, 9918
22420, 3548
35698, 14744
49842, 11548
58711, 8597
21118, 19271
44992, 13829
29710, 14066
46277, 6036
23205, 12369
42093, 10563
3177, 4429
55718, 14044
59064, 16357
45693, 4934
39516, 10664
37308, 16378
52815, 3566
18535, 7472
15185, 4458
20582, 17488
49026, 11914
33822, 4792
3237, 420
3211, 12101
29834, 19947
46493, 8340
23041, 2647
20587, 17166
29727, 14372
20002, 13771
40528, 16344
28944, 11026
28905, 2325
53715, 16278
1903, 7945
51486, 11366
16837, 7735
15646, 15632
5126, 2302
38760, 8048
47879, 4302
48487, 9
9785, 7433
58497, 6741
20512, 19461
9797, 414
16492, 5639
13130, 15080
12532, 16066
9603, 6614
16285, 15602
14318, 10741
34558, 18934
7582, 15979
14271, 5190
4988, 6085
48459, 13484
17050, 13857
9713, 1633
3421, 12145
8694, 6668
27111, 897
49662, 9930
4778, 17083
25121, 19500
242, 2058
34753, 5239
30688, 51
6527, 6594
31008, 2410
45909, 1442
58503, 10358
5546, 16626
47020, 6444
9652, 16676
27934, 530
50292, 15664
12386, 7579
25351, 15616
51858, 11768
55332, 7958
59714, 5242
8329, 13410
10828, 17123
21045, 18528
30600, 10397
54052, 6747
30985, 3939
50892, 11469
38056, 18787
41448, 17895
15507, 2031
24067, 4601
28849, 14545
18705, 14496
18782, 13925
50211, 3156
26314, 3478
36557, 13657
9685, 16397
18761, 13970
55021, 8866
38629, 12336
59560, 8958
41968, 3929
5118, 14932
43649, 17805
32189, 19222
7246, 15832
24192, 13803
48013, 19276
48945, 4957
34436, 5883
8596, 16396
54088, 12844
11812, 12797
52365, 17240
4465, 18161
46981, 9662
58139, 18860
17132, 4730
57011, 19253
11874, 7430
3108, 9423
52002, 19346
40608, 5622
55517, 16939
31609, 10709
9930, 8099
18634, 4250
2444, 3258
46516, 2171
7021, 17448
56197, 8361
35087, 962
36823, 12289
24882, 7987
30073, 3944
3387, 15288
34095, 3099
50952, 5588
37143, 9305
10907, 8082
42528, 3612
47699, 4757
46277, 6561
29260, 10686
1823, 7948
42884, 9751
16293, 17891
20666, 10547
17828, 3954
23479, 19752
21095, 8965
30625, 7738
40195, 18796
7635, 1130
44304, 7370
12239, 318
52783, 13421
14822, 2359
13304, 5939
11241, 13404
45130, 3001
56599, 6956
47812, 8529
23292, 988
49624, 16785
27151, 8468
23130, 13638
57105, 17498
33176, 14690
7601, 515
40497, 1743
56172, 11367
13039, 1043
13696, 10531
45698, 11147
56607, 9221
23615, 17821
11426, 8189
41182, 12824
53813, 19240
48658, 14264
16872, 12581
55378, 7759
9224, 7837
52858, 7994
43705, 8921
55628, 1846
27876, 8979
55678, 17096
29613, 14469
59558, 1408
26555, 19464
2741, 9968
59778, 19265
7139, 2443
10833, 4954
9636, 2049
38362, 12723
31982, 15588
46368, 10992
56149, 2666
19258, 4436
55058, 9762
10663, 14274
9207, 11550
19559, 15454
50360, 3844
3409, 5057
11814, 12820
27117, 2854
5899, 16650
29222, 3935
22555, 16418
1755, 10913
2165, 12655
51918, 3529
53104, 15747
21408, 17087
49574, 14508
27983, 17594
37024, 4873
20663, 95
38836, 19322
42706, 10378
43854, 19766
45408, 14112
5472, 17691
53382, 10914
33138, 7053
47688, 5395
18135, 11227
17348, 3767
5832, 13455
49131, 19834
7043, 5572
44873, 18152
39340, 6417
16202, 5399
32515, 11446
29086, 1325
32291, 1841
50809, 19918
4216, 9988
36100, 19515
48012, 15119
24947, 16378
24132, 8170
18389, 19698
50701, 19080
31952, 5219
50563, 16859
4157, 7124
14180, 5420
41421, 13557
58213, 1384
8323, 4927
45224, 14031
3033, 19732
50947, 13775
23020, 19216
37669, 9788
51427, 4040
46287, 2432
34604, 15548
18137, 18279
41244, 13209
37373, 12833
7077, 18636
8946, 6477
6139, 11808
26900, 10963
45742, 11554
20570, 18937
24392, 2750
2795, 5024
43981, 891
40086, 1526
59094, 11511
19885, 10560
39021, 11759
44155, 17967
18668, 19968
57049, 6273
37596, 4532
27918, 9347
43688, 134
5425, 13245
7606, 5655
35118, 9853
41403, 18635
9533, 15405
42084, 16884
13890, 18722
18934, 19323
38232, 9258
8405, 12075
40582, 5011
41029, 19706
52196, 2384
14150, 7291
23189, 8508
17913, 18159
28439, 10011
19904, 17961
3730, 2351
46475, 3550
8859, 17654
4307, 1141
52042, 17837
15078, 11111
27407, 6570
32884, 18246
1394, 12564
13078, 2112
23898, 5524
20140, 18232
4417, 16444
19502, 7493
22144, 19143
50631, 7848
26357, 3951
26889, 6648
29678, 15425
47315, 5548
33996, 82
54519, 17676
36401, 3221
10629, 5390
8447, 14938
3040, 4649
3768, 4715
16476, 19165
40089, 19335
20221, 1513
38770, 16545
6078, 9220
23549, 19594
50845, 2167
45384, 16722
20479, 12808
27922, 18231
31137, 7717
43325, 10844
32604, 12134
11829, 14602
9428, 7015
24482, 5747
24329, 1023
34102, 17434
59340, 2154
24341, 9035
45210, 11238
10301, 9191
32422, 2741
47468, 1513
19417, 7081
5249, 16842
603, 7691
21933, 2565
6220, 1860
56916, 10803
28456, 17172
29770, 12467
33937, 3225
33038, 17581
10384, 17438
34010, 13050
48947, 8083
28321, 18775
27369, 6153
12828, 19615
54992, 11136
10953, 5127
5778, 5425
39926, 8819
17161, 4234
29335, 2770
24310, 5639
43173, 17975
28013, 18857
25499, 2881
19222, 17003
22216, 2989
6014, 14097
11855, 5187
46739, 4830
17934, 298
21477, 17137
56364, 11207
55281, 1961
51908, 8676
44659, 15109
50159, 19047
55248, 6742
53834, 19841
34397, 3557
18874, 17411
55413, 14779
49282, 17789
50793, 6867
39546, 2720
29974, 18956
27395, 496
27263, 16435
33957, 2582
28237, 1553
43847, 1163
56834, 3904
15013, 18632
37953, 4668
33324, 8096
16874, 19297
29627, 7309
6397, 8874
37954, 13385
46557, 5220
9960, 12054
36615, 8704
17428, 19700
53945, 6693
55008, 10742
39852, 5207
28423, 6343
10607, 2926
52615, 19833
59696, 16387
37025, 15785
3554, 19386
34188, 4368
34333, 19456
46570, 16737
58818, 18808
37077, 1692
57093, 12477
49325, 14424
27283, 4993
5908, 19821
16846, 17975
10119, 16109
47591, 12702
5884, 14686
6844, 5623
5167, 6893
40474, 9966
15819, 9921
26220, 3157
35429, 8025
11538, 18037
59676, 11441
42419, 14032
51118, 15831
47650, 18128
29179, 1200
59615, 16921
42178, 18609
25675, 8249
5554, 11296
14547, 8863
27685, 10936
45845, 15485
23109, 12646
8667, 18064
47771, 19702
42358, 9305
10616, 15656
59552, 16132
44377, 7085
23859, 846
59523, 6629
30280, 5305
57655, 13644
2398, 7358
35071, 13330
19615, 12536
19016, 3235
38429, 9804
8545, 16888
6949, 13170
20759, 3184
38948, 18624
47039, 5751
15931, 156
38149, 10090
55357, 112
14169, 11089
27379, 4023
57204, 16794
19687, 2706
23869, 11287
37383, 9540
35212, 8382
46072, 2241
12518, 15800
16077, 3680
45600, 2984
5775, 15889
47433, 3272
14510, 3196
27155, 15140
31326, 9527
24144, 12478
539, 6799
21044, 8776
10239, 15526
46349, 6095
5348, 7373
23586, 16647
15636, 9510
44456, 14370
59649, 2487
55842, 11826
38761, 18891
25162, 3659
32542, 13915
40292, 8582
10669, 15810
22230, 18985
8910, 8868
50366, 4444
9098, 7103
31585, 11604
52690, 4618
21899, 9377
8280, 8406
21231, 17075
53009, 819
30769, 13155
16066, 7694
14057, 4854
2243, 19816
47231, 4733
20701, 16423
22088, 13297
8094, 18987
52609, 505
46657, 8961
49103, 915
2435, 6718
37001, 1523
28869, 18950
9431, 7820
15781, 11369
18144, 5303
23650, 3808
2691, 1669
7557, 7913
9800, 9630
14982, 10051
1980, 12255
17352, 15282
32711, 15782
26796, 19108
4820, 18152
37828, 13126
17920, 3449
27299, 1788
11487, 4364
43667, 4815
25567, 18298
57317, 10031
20799, 5468
33275, 5790
20424, 11929
34727, 7102
49065, 10497
48220, 5828
44128, 17489
1609, 8063
48769, 5655
47345, 940
20193, 3225
41915, 18895
40694, 7351
37703, 2653
13483, 14399
40526, 1705
45073, 18235
43389, 3252
31732, 2943
49344, 18686
18641, 4362
21897, 531
29474, 14370
31763, 19206
59405, 19287
36338, 2341
33575, 5513
40924, 10837
8461, 1584
48832, 5528
39580, 3998
30784, 6304
6980, 4038
51257, 8062
36328, 4785
1036, 16134
55151, 13972
41972, 10494
57768, 10064
40540, 3325
19999, 12184
12077, 3535
65, 16055
30405, 8739
45762, 14792
8335, 3604
53795, 11689
23472, 12713
49475, 13122
12164, 12142
7364, 638
23789, 14076
56458, 8469
1425, 14468
49651, 5998
20965, 14531
58236, 15268
25922, 8323
37356, 12722
59658, 10298
55770, 18066
32711, 4855
25957, 4626
14423, 5527
19855, 17644
33049, 15245
13682, 7099
7063, 18898
38032, 98
54219, 11593
33815, 2659
12472, 1618
8073, 12300
53531, 11348
23434, 16487
40471, 11073
26260, 10902
32267, 7627
58491, 7516
44734, 2306
27955, 18953
46561, 11187
40294, 17465
6118, 9313
54666, 1450
1268, 4033
35544, 15441
38039, 1821
25726, 4710
32132, 14881
56986, 5255
556, 18915
21521, 8032
26753, 6657
2598, 8901
37423, 11759
15506, 12261
43812, 12410
51130, 3832
2976, 1043
3298, 292
10193, 4192
23229, 4182
1566, 17955
8890, 9247
11586, 6134
40191, 2307
48708, 18403
3958, 18825
10758, 14663
24971, 15681
41384, 15573
59554, 14841
28962, 4533
22679, 5559
16601, 9269
47721, 106
54367, 971
9704, 650
42479, 16439
2674, 19773
49734, 8402
47137, 15511
31524, 6599
36746, 5974
34655, 9213
35845, 4613
16745, 504
17161, 15795
4038, 7558
11213, 8822
43712, 17906
38739, 2485
59992, 2949
51597, 4291
31607, 13675
27027, 6964
20834, 5448
50779, 17964
46014, 6036
26775, 12613
54008, 19216
30076, 2241
54445, 405
24823, 2718
18608, 978
52402, 5468
53671, 15218
51432, 9424
12358, 2108
27893, 8774
42128, 2738
30306, 4088
4029, 7036
20207, 3775
3293, 8952
47101, 17471
28580, 16738
9002, 2780
56055, 619
16561, 3584
13256, 19618
16943, 18670
19177, 17468
25315, 5628
1126, 14980
10316, 13183
33980, 16729
42881, 10891
38263, 5917
50003, 11996
48693, 13822
16077, 49
27970, 8441
2522, 11921
33795, 361
15289, 10322
51409, 4038
15251, 5349
22429, 6017
32443, 14553
42598, 13426
55582, 17434
48131, 17847
21057, 22
7132, 16500
47627, 13118
35273, 525
20089, 5612
4836, 19902
43668, 3233
11425, 14510
35215, 17790
25784, 10713
13912, 17962
30844, 13103
48768, 18214
16180, 5015
58204, 13022
47569, 10978
26968, 16589
4010, 11970
55334, 16238
2723, 15055
7814, 10875
23316, 3248
508, 14920
25494, 1835
49998, 3433
53516, 17517
5064, 7723
55568, 2176
86, 11301
21250, 8381
41248, 8058
57013, 3790
23167, 4865
643, 16756
37199, 658
890, 4868
38423, 2348
10980, 4661
45346, 17624
43426, 3485
1501, 2802
45512, 15505
45019, 9387
16408, 9146
48211, 5787
25001, 7497
54781, 9684
22935, 10114
37410, 11006
59094, 9662
9950, 3325
52113, 11908
46544, 2733
59467, 5379
49990, 16894
56340, 2614
49968, 1311
48381, 2403
49782, 11760
28024, 14990
40591, 6995
6894, 16754
10089, 17271
41938, 15927
9364, 1033
48934, 5263
32793, 511
15470, 4076
40152, 19814
33335, 9225
13236, 14268
54830, 14969
8292, 14956
51796, 11947
42530, 16396
37498, 15765
28124, 10989
22850, 10776
20586, 19458
39066, 2092
42856, 12962
30488, 16859
26338, 9755
36800, 4707
7688, 17479
35652, 19664
12719, 6056
20334, 18263
49389, 10229
36461, 7215
56098, 2586
59881, 4335
22852, 19849
41642, 18770
56859, 1599
46199, 348
47662, 14198
25765, 16442
53662, 14464
26074, 4257
24658, 13464
18961, 5153
55333, 4486
18484, 2839
35737, 5465
17713, 5880
1192, 11511
47469, 10337
17666, 5735
46806, 1081
30418, 14787
42180, 18610
28842, 1198
42950, 6493
1062, 2315
31711, 3452
47289, 8450
21675, 7347
39960, 1374
14425, 3218
224, 6556
35726, 12999
56994, 7524
19274, 11168
46511, 12156
32375, 13725
21924, 2576
953, 6373
30817, 5186
41394, 17248
17224, 3720
12037, 19307
41351, 1425
38227, 15440
3764, 18676
48119, 11058
38128, 9402
14782, 5451
22238, 18272
48242, 9231
26215, 15624
59255, 3762
44326, 16611
45363, 4838
46851, 19284
8150, 4459
23312, 4315
41748, 8230
55357, 1104
23254, 6181
13376, 6305
28736, 3923
17271, 11838
8398, 19492
38674, 216
35250, 2802
53306, 9015
54654, 1922
42653, 9882
17088, 4681
45926, 12404
37411, 4499
14168, 14446
25258, 11538
54836, 3291
58818, 12799
59294, 182
535, 15542
350, 5920
10237, 6945
40008, 15180
3696, 14217
35104, 9460
7399, 7735
17611, 2360
48060, 8044
17069, 10718
33400, 16774
48887, 7682
11863, 1581
8361, 280
22918, 1699
11035, 17201
42512, 19389
44697, 17561
35499, 8403
43162, 14373
14990, 17561
10631, 12946
44115, 14453
46806, 11323
26032, 13840
13248, 19367
43512, 2411
52415, 823
55107, 8370
4470, 13834
41248, 10870
21841, 18982
26897, 16878
34306, 13957
4740, 15575
47529, 4477
24980, 9988
40226, 1434
23379, 12413
24537, 18774
12448, 1687
22150, 8483
46876, 485
20899, 305
29232, 17627
14207, 1087
5563, 1632
30511, 15711
41351, 10246
54852, 8566
31565, 14515
37780, 14336
3550, 12804
39351, 4435
2338, 3885
27419, 8909
16834, 542
24551, 5682
33754, 5250
49255, 16530
31372, 13106
541, 3244
26051, 16884
19979, 16922
2682, 7039
10666, 18469
8441, 4968
39455, 7300
44340, 19698
19116, 4988
34688, 11894
30244, 9992
15846, 754
58793, 12459
11936, 4579
21480, 11619
47430, 15444
11137, 18562
17402, 19458
23238, 14642
59451, 9456
8818, 15489
51261, 5696
23958, 17287
33917, 13855
31829, 7022
18, 7720
51640, 19338
44515, 10315
7421, 9712
56311, 13274
5167, 18135
29129, 13230
18817, 5284
14112, 10010
40124, 4545
13095, 3849
21096, 8697
44192, 17314
14858, 312
4612, 409
30048, 11969
19635, 14892
39941, 18744
27669, 4340
38161, 15043
22051, 18477
54424, 17412
56848, 8139
22364, 12589
59560, 4861
35996, 19017
46926, 3295
4369, 5381
41832, 4217
39318, 13890
32755, 5496
13202, 5157
2656, 11353
5385, 17147
14096, 17056
34846, 14737
38911, 13151
21173, 4068
23976, 15922
56472, 19221
50634, 10527
2975, 12908
16516, 7008
58448, 17677
7631, 17270
39681, 12717
18912, 4441
33613, 15741
52715, 2852
41734, 9526
48013, 17650
55364, 1292
12048, 11689
9532, 11311
59832, 8187
58387, 15534
41876, 1764
24524, 10916
50923, 11022
37528, 14066
55957, 11904
30686, 4608
29808, 9829
49364, 8064
19775, 13587
26312, 7147
11206, 6151
6864, 6393
21274, 5568
54341, 17819
40919, 9120
7794, 7092
57065, 8390
7314, 6298
10809, 9699
49914, 2268
59811, 1458
12714, 2573
28823, 14574
31171, 9235
5845, 17394
30899, 11567
33436, 17502
13452, 8370
25268, 18332
55941, 5461
20807, 11629
32477, 9551
57119, 18778
2077, 13305
40711, 18537
10316, 1504
10114, 4568
485, 2604
36624, 7993
37776, 16023
25476, 12265
13687, 19591
42695, 13011
54648, 17255
42370, 3042
8211, 17350
21502, 10117
27262, 17141
27902, 18867
58398, 4529
1248, 15676
4226, 389
8983, 1485
20213, 16614
52689, 11988
58489, 1638
40760, 16798
11820, 4540
51089, 6304
43946, 18057
4478, 12815
1153, 460
7663, 9081
42863, 5912
41268, 3291
58982, 8688
8322, 608
27653, 10947
48795, 6143
6132, 6734
16252, 4653
33677, 16236
41388, 772
39326, 8454
23092, 13670
44083, 10546
20288, 2025
49538, 15483
32232, 14535
2829, 1664
9438, 11901
35149, 18377
24215, 13315
27278, 2265
487, 9666
34439, 3578
7895, 7142
20678, 2781
47857, 18522
23464, 15084
54509, 19123
5626, 19768
44010, 17847
19259, 8872
13855, 116
32531, 8633
17593, 14407
39987, 13457
27105, 3270
27590, 16552
8995, 13713
11261, 16397
54874, 10055
58932, 14781
34303, 18166
46128, 6294
26613, 11441
58788, 15242
12280, 10112
44869, 13087
57684, 12177
37308, 13446
27014, 9151
11187, 18803
56805, 19865
26592, 12456
59053, 1143
3777, 2191
20059, 1747
19827, 8202
14203, 16086
17981, 14720
51563, 4670
7270, 4218
37382, 3221
40623, 16187
1750, 16983
40922, 15306
10009, 16966
54981, 19257
42255, 2855
21341, 16137
27128, 4094
58939, 659
55040, 256
4227, 13946
50588, 10150
18775, 18946
59232, 13492
2788, 15045
23125, 15979
7935, 18664
8272, 12054
42186, 19867
9113, 14612
42734, 18023
39341, 18001
58723, 14857
13274, 9506
55488, 9101
27491, 16859
28445, 12521
57494, 5971
58251, 12815
5475, 6451
35353, 4936
50382, 16861
40439, 3665
39082, 14757
46878, 19376
48392, 5718
56570, 5561
1718, 693
54758, 2509
12819, 7153
33789, 14176
44135, 1694
50409, 16693
57660, 10133
10115, 14271
6649, 13479
26100, 7290
53, 11773
28229, 18995
30157, 1301
2287, 304
50442, 3339
3098, 13726
30357, 17138
8252, 19980
24938, 9920
3113, 9578
56307, 19360
36981, 16411
57094, 8215
3912, 13901
46726, 123
7721, 15522
49470, 7983
7530, 7322
27044, 9686
8045, 16053
50562, 14447
24236, 11543
45669, 19200
8514, 2635
34462, 15523
7082, 11042
22737, 19762
38985, 9148
29478, 13734
10061, 10342
58556, 11695
19728, 11885
58568, 7260
22660, 8345
26061, 9369
15765, 16916
263, 10331
10325, 13224
37158, 17000
54826, 1438
8385, 3486
49030, 15118
30031, 2015
22973, 9279
56630, 3400
75, 11251
2028, 9197
9456, 14318
21824, 796
33356, 528
32268, 2888
31721, 1595
48170, 18072
20958, 5020
21336, 34
55628, 18590
13447, 14100
22673, 16218
18093, 12571
47019, 16334
51325, 3958
18198, 19304
35205, 8926
19481, 4092
2286, 152
27572, 19414
318, 12843
17784, 11283
22652, 2396
4523, 5095
8378, 5660
45029, 888
33926, 415
57058, 12156
54409, 13390
44895, 5501
29660, 13813
5546, 12332
42593, 10140
54369, 2497
35447, 11386
26184, 17615
44714, 2095
46861, 14853
5611, 1130
31287, 9626
42759, 18317
7616, 15962
43516, 19964
3636, 10487
49100, 17190
58775, 16141
17292, 1908
46778, 9510
42595, 3809
4807, 11201
4785, 11388
48479, 15090
10603, 4426
41229, 3841
27509, 5658
51284, 16772
21757, 16362
14948, 14476
3189, 10936
24510, 14944
16746, 10841
17685, 18838
53105, 902
56119, 7000
22394, 13888
41468, 1752
57661, 14200
43883, 9165
15873, 5190
53128, 1949
31366, 9244
30173, 5003
8714, 13213
29029, 4768
3625, 19616
23521, 282
33939, 5965
34639, 13710
49359, 4201
59767, 5656
56244, 8101
6267, 1681
44117, 18135
23516, 978
10303, 10202
57682, 14948
32913, 11185
25602, 9248
30718, 18961
37384, 7996
53725, 12799
26783, 7765
60000, 19257
10266, 16504
39769, 16199
59711, 12499
41052, 12617
36181, 13658
6653, 6950
6214, 544
35946, 8550
32293, 5960
11274, 197
32186, 11661
8304, 8284
19426, 8458
33831, 13271
2383, 3400
17455, 109
51768, 6029
3405, 5030
51184, 1841
59016, 13878
22112, 11981
15677, 18611
33234, 3261
49244, 17589
38903, 6249
31485, 3106
45740, 2003
56044, 12486
30208, 10255
53195, 5165
44887, 4050
24403, 10460
39434, 7902
46264, 13412
37669, 1178
13029, 15507
13893, 12190
34439, 6425
58432, 17983
11081, 15618
49584, 18716
35773, 2234
32619, 8229
14778, 8180
12306, 11353
4497, 5543
56225, 13205
26734, 13176
4326, 881
49391, 9091
1344, 1841
46723, 9446
27272, 1988
40148, 8842
55742, 19523
17961, 3558
19143, 6844
49647, 12479
46650, 969
42322, 322
28299, 11667
46968, 17434
59407, 12484
40733, 7799
24321, 2421
30354, 642
43292, 10431
59063, 10766
50517, 3549
25232, 6732
20575, 8677
46392, 4915
49084, 15771
4664, 16142
30786, 5631
52623, 9486
5523, 11734
19568, 1025
29097, 3021
52421, 4885
10633, 7889
49245, 18440
16968, 15411
16105, 4239
11042, 16345
55413, 16103
5460, 9865
33388, 4495
16221, 5224
18044, 9298
26378, 2648
53184, 13805
31044, 7469
34695, 14883
40940, 4053
16390, 2046
46295, 1146
43994, 3839
26862, 1177
1841, 16482
35372, 19311
48473, 17444
28958, 8060
3127, 9647
47721, 581
54550, 11613
36434, 4559
26830, 3842
7829, 7389
25887, 18195
53998, 5605
48835, 15556
4816, 15864
3476, 16087
19717, 10057
46678, 7580
54150, 12631
54923, 10237
10522, 12070
50739, 9985
48187, 19606
27158, 17811
38916, 9129
16381, 9795
51887, 3151
41762, 3565
28609, 16965
32772, 2484
55024, 7149
31703, 5452
22846, 15808
18683, 650
38186, 8722
52719, 12435
19482, 17775
9603, 212
503, 3678
40444, 14915
23530, 7631
3033, 11719
52780, 4730
15217, 17989
7589, 610
5964, 6323
19102, 17900
79, 4453
27191, 1102
44553, 8233
40960, 12383
51333, 18164
52684, 17288
31342, 16912
37768, 11073
16386, 12166
46797, 8654
8640, 12325
51036, 1603
24334, 6363
39427, 4119
34115, 8514
30440, 7941
38997, 1213
31803, 7678
31340, 11853
50385, 1524
47848, 10400
49356, 19340
42527, 14635
41814, 2947
3516, 18874
45528, 15596
53623, 595
6342, 537
46287, 6923
39729, 17199
33113, 9712
41285, 17758
10433, 2255
46343, 4596
44155, 4535
13145, 3940
43208, 16500
11829, 1569
59581, 11128
36045, 14203
42048, 140
27409, 2589
55466, 385
49890, 8376
44820, 13069
4110, 18930
18879, 19036
40551, 16087
36315, 10322
25391, 19227
31806, 17047
15545, 3240
49277, 2144
7355, 2875
32610, 19559
20086, 8770
38861, 11798
27198, 11233
33900, 18929
11301, 6362
14580, 5958
16749, 14251
42592, 19853
41213, 11688
2434, 17210
8937, 8920
41854, 15627
15671, 19670
27292, 7796
20398, 6319
57279, 4158
9782, 8315
28022, 14535
52064, 2707
23666, 9258
23841, 5409
24688, 9666
5835, 18056
5565, 19376
53948, 10618
39827, 1461
12602, 19070
29744, 12504
40840, 8174
46171, 19608
56077, 2465
13, 17282
19725, 11999
49080, 17256
57040, 3636
40339, 15192
29269, 6454
46616, 4200
17686, 19027
25959, 6447
54870, 1124
12059, 18664
1769, 4493
43392, 3255
42454, 11917
15399, 3420
54035, 11116
34611, 16862
7956, 18259
9401, 9680
46144, 1094
48058, 10205
46232, 12815
31290, 4717
44476, 6370
56986, 3708
23373, 16663
32925, 3846
53310, 11022
51954, 18011
34372, 1078
58480, 13639
32944, 11182
56601, 5600
1991, 14350
51047, 548
52211, 3889
37429, 10708
18602, 5199
35747, 16077
29128, 10223
58905, 8352
40791, 8635
54361, 2566
17174, 9132
29834, 5020
27304, 19039
6295, 9210
52850, 13930
49816, 7627
7059, 6428
46778, 14678
42259, 3668
35801, 1064
32680, 15568
48901, 15462
8277, 16175
32122, 19435
1296, 1898
52072, 15545
26352, 16370
34557, 15115
7451, 3925
21787, 8948
32655, 16200
36795, 14140
16008, 12053
15032, 11237
17918, 15227
13369, 15818
36214, 18318
57506, 11616
29196, 3405
42326, 11799
27607, 19553
32994, 11698
12108, 7836
39056, 8520
25785, 19180
21, 1696
9506, 3065
51518, 12420
54457, 4664
49796, 2893
16253, 1773
43557, 17628
35921, 7813
715, 1069
3930, 13562
5859, 15264
28761, 6080
6028, 16344
11749, 2615
37163, 11575
28671, 17603
21906, 19493
48457, 14792
12433, 3352
54604, 3183
28792, 13638
12873, 3903
42789, 19519
7355, 5457
46360, 7353
34903, 12739
48752, 8024
26075, 12166
47678, 15538
18550, 4666
44087, 18796
54577, 15526
48604, 18558
32408, 15784
34614, 2340
16582, 1648
25975, 1622
12686, 7196
25991, 9708
14310, 6317
943, 12186
28771, 5209
44657, 15218
53411, 5251
35048, 11608
26705, 11518
4973, 970
39938, 13587
9243, 18397
49779, 8592
32820, 16633
20634, 18292
36548, 772
13905, 18366
8271, 11356
40160, 9425
40222, 6260
52388, 19408
20594, 13817
56730, 596
10648, 11959
4311, 11936
58545, 7813
546, 1892
46528, 14131
3232, 15091
29064, 1172
55435, 16595
54817, 18242
1591, 6101
6277, 12783
10344, 1994
3198, 15559
45012, 6125
4318, 4953
37366, 5670
30877, 19652
5641, 9494
31809, 14717
20794, 1092
18826, 16241
51931, 1281
18410, 15541
8124, 18711
26397, 5889
56754, 18844
10256, 8239
4848, 9492
43735, 4320
26131, 8934
52915, 2328
21228, 17153
50386, 3684
4297, 18372
56194, 14407
55834, 18030
15009, 12903
48011, 2278
27321, 16544
25668, 7902
9486, 7369
27477, 11524
25767, 7619
57630, 7765
55618, 9524
47949, 4443
58055, 3929
4137, 1532
30662, 16894
50783, 12332
32150, 172
54655, 8
7839, 8153
13247, 12796
26373, 8932
43172, 1586
53276, 6654
32298, 15887
3007, 18276
25615, 8429
47243, 17112
29626, 13036
7897, 910
6686, 1279
55234, 10131
36649, 7390
28601, 10147
16713, 899
40705, 37
34080, 9119
28335, 12799
6497, 10744
